api_number,well_name,latitude,longitude,state,county,operator_name,well_type,well_status,spud_date,months_inactive,liability_est,field_name,lease_name,district
49-005-20897,UNIT-BOLES-FEDERAL #10,44.918713,-105.671758,Wyoming,Campbell,DAVIS OIL COMPANY,Unknown,Permanently Abandoned,1968-11-01,,,WC,UNIT-BOLES-FEDERAL,
49-005-21067,GAS DRAW UT W-043749 #22-32A,44.620585,-105.547307,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-03-01,45,,GAS DRAW,GAS DRAW UT W-043749,
49-005-21078,GAS DRAW UT W-6515 #21-5B,44.609794,-105.536532,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-01-01,45,,GAS DRAW,GAS DRAW UT W-6515,
49-005-21096,GAS DRAW #12-4B,44.606215,-105.532147,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1969-01-01,45,,GAS DRAW,GAS DRAW,
49-005-21155,GAS DRAW UT W048893C #32-9B,44.592145,-105.521416,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-02-01,45,,GAS DRAW,GAS DRAW UT W048893C,
49-005-21157,GAS DRAW UT W0282997 #43-5B,44.602512,-105.536675,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1969-02-01,45,,GAS DRAW,GAS DRAW UT W0282997,
49-005-21159,GAS DRAW UT W0310154 #32-4B,44.606256,-105.521789,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-02-01,45,,GAS DRAW,GAS DRAW UT W0310154,
49-005-21160,GAS DRAW UT W-5939 #21-9B,44.595355,-105.527115,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-03-01,45,,GAS DRAW,GAS DRAW UT W-5939,
49-005-21165,GAS DRAW UT W048893C #41-9B,44.595458,-105.517167,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-03-01,45,,GAS DRAW,GAS DRAW UT W048893C,
49-005-21173,GAS DRAW UT W-1122 #23-4B,44.602526,-105.52767,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-03-01,45,,GAS DRAW,GAS DRAW UT W-1122,
49-005-21184,ROGERS #6-1,44.71119,-105.57179,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-02-01,45,,GAS DRAW,ROGERS,
49-005-21187,BRIDWELL W-0170319 #1,44.833991,-105.78301,Wyoming,Campbell,TOD OIL INCORPORATED,Oil,Temporarily Abandoned,1969-03-01,684,,RECLUSE,BRIDWELL W-0170319,
49-005-21202,GAS DRAW UT #33-32A,44.616738,-105.542847,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-04-01,45,,GAS DRAW,GAS DRAW UT,
49-005-21204,UTE MUDDY UNIT #3-2,44.96208,-105.52489,Wyoming,Campbell,SNOWY OWL LLC,Oil,Temporarily Abandoned,1969-03-01,45,,UTE,UTE MUDDY UNIT,
49-005-21210,GAS DRAW UT W048893B #12-10B,44.592073,-105.511313,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-04-01,45,,GAS DRAW,GAS DRAW UT W048893B,
49-005-21211,GRADY UNIT #31,43.929825,-105.390463,Wyoming,Campbell,VERMILION ENERGY USA LLC,Oil,Temporarily Abandoned,1969-03-01,70,,HILIGHT,GRADY UNIT,
49-005-21220,GAS DRAW UT W-048890 #34-4B,44.599013,-105.522109,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-03-01,45,,GAS DRAW,GAS DRAW UT W-048890,
49-005-21221,GAS DRAW UT #42-18A,44.663774,-105.557347,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-03-01,45,,GAS DRAW,GAS DRAW UT,
49-005-21236,GAS DRAW UT W-048890 #43-4B,44.602755,-105.517175,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-03-01,45,,GAS DRAW,GAS DRAW UT W-048890,
49-005-21295,GAS DRAW UT W-4758 #44-32A,44.61485,-105.537028,Wyoming,Campbell,DENBURY ONSHORE LLC,Disposal,Temporarily Abandoned,1969-04-01,45,,GAS DRAW,GAS DRAW UT W-4758,
49-005-21485,HEATER ETAL #1,43.922539,-105.39563,Wyoming,Campbell,INEXCO OIL COMPANY,Unknown,Permanently Abandoned,1970-02-01,,,HILIGHT,HEATER ETAL,
49-005-21503,UTE MUDDY UNIT #3-3,44.96222,-105.53459,Wyoming,Campbell,SNOWY OWL LLC,Oil,Temporarily Abandoned,1969-07-01,45,,UTE,UTE MUDDY UNIT,
49-005-21520,GAS DRAW UT W048893B #11-10B,44.595531,-105.511693,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-07-01,45,,GAS DRAW,GAS DRAW UT W048893B,
49-005-21624,GAS DRAW UT W058892C #11-9B,44.595186,-105.532339,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-09-01,45,,GAS DRAW,GAS DRAW UT W058892C,
49-005-21640,OEDEKOVEN C W-5333 #1,44.670931,-105.683446,Wyoming,Campbell,PHILLIPS PETROLEUM COMPANY,Unknown,Permanently Abandoned,1969-01-01,,,CARSON,OEDEKOVEN C W-5333,
49-005-21693,GAS DRAW UNIT #31-7A,44.681739,-105.56288,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-10-01,45,,GAS DRAW,GAS DRAW UNIT,
49-005-21812,CHU PATENTED #148,43.87064,-105.356738,Wyoming,Campbell,VERMILION ENERGY USA LLC,Oil,Temporarily Abandoned,1969-11-01,53,,HILIGHT,CHU PATENTED,
49-005-21815,ROGERS  W-3081 #6-2,44.707533,-105.572399,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1969-11-01,45,,GAS DRAW,ROGERS  W-3081,
49-005-21928,WRIGHT #1,43.867046,-105.382046,Wyoming,Campbell,INTERCONTINENTAL PETROLEUM,Unknown,Permanently Abandoned,1970-01-01,,,HILIGHT,WRIGHT,
49-005-21961,CENTRAL UNIT #123,43.885458,-105.366365,Wyoming,Campbell,VERMILION ENERGY USA LLC,Oil,Temporarily Abandoned,1970-02-01,46,,HILIGHT,CENTRAL UNIT,
49-005-21976,BOARDMAN PATENTED #32-28,44.722604,-105.398237,Wyoming,Campbell,ECHO OIL CORPORATION,Service,Permanently Abandoned,1970-01-01,673,,WHITE,BOARDMAN PATENTED,
49-005-21988,WRIGHT #1-A,43.867046,-105.381363,Wyoming,Campbell,INEXCO OIL COMPANY,Unknown,Permanently Abandoned,1970-01-01,,,HILIGHT,WRIGHT,
49-005-22017,GRADY UNIT W-0123071 #57,43.900623,-105.355666,Wyoming,Campbell,VERMILION ENERGY USA LLC,Oil,Temporarily Abandoned,1970-07-01,46,,HILIGHT,GRADY UNIT W-0123071,
49-005-22041,JAYSON UNIT W-21198 #5-7,43.945058,-105.269095,Wyoming,Campbell,VERMILION ENERGY USA LLC,Oil,Temporarily Abandoned,1970-03-01,46,,HILIGHT,JAYSON UNIT W-21198,
49-005-22086,ROGERS W-582A #3-1,44.69652,-105.571755,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1970-03-01,45,,GAS DRAW,ROGERS W-582A,
49-005-22112,GRADY UNIT #25,43.93701,-105.37019,Wyoming,Campbell,VERMILION ENERGY USA LLC,Oil,Temporarily Abandoned,1970-03-01,46,,HILIGHT,GRADY UNIT,
49-005-22150,CHU #108,43.900803,-105.295263,Wyoming,Campbell,VERMILION ENERGY USA LLC,Oil,Temporarily Abandoned,1970-03-01,46,,HILIGHT,CHU,
49-005-22192,ROGERS PATENTED #15-1,44.689263,-105.571751,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1970-04-01,45,,GAS DRAW,ROGERS PATENTED,
49-005-22265,ROGERS W-0217684-A #1-1,44.685633,-105.576795,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1970-05-01,45,,GAS DRAW,ROGERS W-0217684-A,
49-005-22329,ROGERS #2-1,44.689125,-105.575939,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1970-06-01,45,,GAS DRAW,ROGERS,
49-005-22499,GRADY UNIT PATENTED #54,43.908017,-105.335257,Wyoming,Campbell,VERMILION ENERGY USA LLC,Oil,Temporarily Abandoned,1970-10-01,70,,HILIGHT,GRADY UNIT PATENTED,
49-005-22599,FEDERAL W-095658 #1,44.24278,-105.72,Wyoming,Campbell,VALKYRIE OPERATING LLC,Service,Permanently Abandoned,1970-12-01,348,,LAZY B,FEDERAL W-095658,
49-005-22665,FED 0276846KLIMOSKI #4,43.594133,-105.240158,Wyoming,Campbell,BERENERGY CORPORATION,Oil,Temporarily Abandoned,1971-04-01,46,,PAYNE,FED 0276846KLIMOSKI,
49-005-22746,CHAMPLIN #14-28,44.452943,-105.517948,Wyoming,Campbell,KISSINGER PETROLEUM CORP,Unknown,Permanently Abandoned,1971-08-01,,,WC,CHAMPLIN,
49-005-22768,J F ROURKE #1,44.164943,-105.43125,Wyoming,Campbell,PEABODY NATURAL GAS LLC,Service,Permanently Abandoned,1971-08-01,655,,ROURKE GAP,J F ROURKE,
49-005-22813,HOUSE CREEK UNIT #53-1,43.804069,-105.630994,Wyoming,Campbell,CONTANGO RESOURCES LLC,Oil,Temporarily Abandoned,1971-09-01,46,,HOUSE CREEK,HOUSE CREEK UNIT,
49-005-22869,ECHO-FEDERAL #34-17,43.869028,-105.655878,Wyoming,Campbell,TRUE OIL LLC,Unknown,Permanently Abandoned,1971-11-01,,,WC,ECHO-FEDERAL,
49-005-22974,MILL-GILLETTE #9,44.326215,-105.486042,Wyoming,Campbell,WASHAKIE OIL COMPANY,Service,Permanently Abandoned,1972-03-01,267,,MILL-GILLETTE,MILL-GILLETTE,
49-005-23125,H J KUEHNE #1,44.411027,-105.197442,Wyoming,Campbell,SAMEDAN OIL CORPORATION,Unknown,Permanently Abandoned,1972-07-01,,,KUEHNE RANCH,H J KUEHNE,
49-005-23294,FEDERAL #6-34,44.703412,-105.871266,Wyoming,Campbell,OUTLAW OIL AND GAS LLC,Gas,Temporarily Abandoned,1973-01-01,135,,SPOTTED HORSE,FEDERAL,
49-005-23417,MNLS SD UT  FEE #31-3,44.174177,-105.123222,Wyoming,Campbell,VALKYRIE OPERATING LLC,Oil,Temporarily Abandoned,1973-08-01,110,,RAVEN CREEK,MNLS SD UT  FEE,
49-005-23441,COONES B W-3106 #1,44.71778,-105.87316,Wyoming,Campbell,OUTLAW OIL AND GAS LLC,Gas,Temporarily Abandoned,1973-12-01,135,,SPOTTED HORSE,COONES B W-3106,
49-005-23764,46-76,43.995055,-105.961799,Wyoming,Campbell,BANKS OPERATING COMPANY,Oil,Temporarily Abandoned,1974-09-01,529,,IBERLIN,,
49-005-23923,WALLACE W-042943 #W-6,44.443619,-105.236398,Wyoming,Campbell,OSBORN HEIRS COMPANY LTD,Injection,Temporarily Abandoned,1975-05-01,45,,WALLACE,WALLACE W-042943,
49-005-23925,TRIANGLE U UNIT #31-30,44.023042,-105.915353,Wyoming,Campbell,VALKYRIE OPERATING LLC,Oil,Temporarily Abandoned,1975-04-01,115,,TRIANGLE U,TRIANGLE U UNIT,
49-005-24166,FEDERAL #12-4,43.645034,-105.399883,Wyoming,Campbell,CONTANGO RESOURCES LLC,Gas,Temporarily Abandoned,1976-02-01,46,,PORCUPINE,FEDERAL,
49-005-24205,HARTZOG DRAW UNIT #6213,43.94352,-106.005432,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1976-04-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24226,HARTZOG DRAW UNIT #5024W,43.901296,-105.956268,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1976-04-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24316,HARTZOG DRAW UNIT #5111W,43.893473,-105.966295,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1976-09-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24349,BARBER CREEK UNIT #24X-1,44.243185,-105.950593,Wyoming,Campbell,MARLIN OIL COMPANY LLC,Oil,Temporarily Abandoned,1976-11-01,126,,BARBER CREEK,BARBER CREEK UNIT,
49-005-24439,HARTZOG DRAW UNIT #5073W,43.886476,-105.926146,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1977-01-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24466,HARTZOG DRAW UNIT #4254,43.752838,-105.812334,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1977-02-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24516,HARTZOG DRAW UNIT #5284W,43.842377,-105.876622,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1977-04-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24541,HARTZOG DRAW UNIT #4361,43.749308,-105.817406,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1977-04-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24542,HARTZOG DRAW UNIT #4363,43.741718,-105.8176,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1977-04-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24561,HARTZOG DRAW UNIT #5281W,43.850904,-105.8874,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1977-05-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24584,HARTZOG DRAW UNIT #4114W,43.799104,-105.828961,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1977-09-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24588,HARTZOG DRAW UNIT #4034W,43.813176,-105.849665,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1977-08-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24610,HARTZOG DRAW UNIT #3063,43.72567,-105.798868,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1977-05-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24622,HARTZOG DRAW UNIT #3011,43.734071,-105.818322,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1978-01-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24647,SCHLAUTMANN #9-3,43.801438,-105.879029,Wyoming,Campbell,WOODS PETROLEUM CORPORATION,Unknown,Permanently Abandoned,1978-03-01,,,HARTZOG DRAW,SCHLAUTMANN,
49-005-24667,HARTZOG DRAW UNIT #3071,43.719473,-105.797521,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1978-07-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24675,HARTZOG DRAW UNIT #4062,43.82012,-105.908638,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1977-09-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24676,HARTZOG DRAW UNIT #4021,43.8195,-105.839578,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1978-03-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24679,HARTZOG DRAW UNIT #3051,43.733813,-105.778487,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1977-07-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24691,HARTZOG DRAW UNIT #4193,43.767738,-105.801346,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1977-05-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24698,HARTZOG DRAW UNIT #5144W,43.871741,-105.956276,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1977-07-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24709,HARTZOG DRAW UNIT #5344W,43.827949,-105.856502,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1977-08-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24713,HARTZOG DRAW UNIT #4304,43.754801,-105.793192,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1977-07-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24717,HARTZOG DRAW UNIT #4023,43.813505,-105.838616,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1977-10-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24733,HARTZOG DRAW UNIT #5342W,43.834819,-105.85633,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1977-11-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24767,HARTZOG DRAW UNIT #6331,43.922147,-106.00677,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1977-09-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24782,HARTZOG DRAW UNIT #4253,43.756119,-105.817774,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1977-09-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24803,HARTZOG DRAW UNIT #4194,43.76779,-105.791306,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1977-10-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24829,HARTZOG DRAW UNIT #4321,43.746007,-105.781984,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1977-11-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24839,HARTZOG DRAW UNIT #4264,43.756491,-105.827895,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1978-02-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-24883,CONOCO WRIGHT ETAL #115-1,43.743667,-105.510397,Wyoming,Campbell,CONTANGO RESOURCES LLC,Oil,Temporarily Abandoned,1978-02-01,128,,HOUSE CREEK,CONOCO WRIGHT ETAL,
49-005-24907,ROZET #W-3,44.319131,-105.245653,Wyoming,Campbell,OSBORN HEIRS COMPANY LTD,Injection,Temporarily Abandoned,1978-09-01,45,,ROZET,ROZET,
49-005-24925,HARTZOG DRAW UNIT #5362W,43.834089,-105.931629,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1978-03-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-25006,HARTZOG DRAW UNIT #4261W,43.763955,-105.83791,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1978-07-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-25110,HARTZOG DRAW UNIT #4083,43.80159,-105.89871,Wyoming,Campbell,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,1978-10-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-25195,BISHOP-FEDERAL #1,44.062087,-105.127161,Wyoming,Campbell,ATLANTIC RICHFIELD COMPANY,Unknown,Permanently Abandoned,1979-02-01,,,WC,BISHOP-FEDERAL,
49-005-25234,NORTH TIMBER CREEK #2,44.267501,-105.318526,Wyoming,Campbell,PINE HAVEN RESOURCES LLC,Service,Permanently Abandoned,1979-04-01,384,,TIMBER CREEK,NORTH TIMBER CREEK,
49-005-25414,DELPHA #34-25,43.579631,-105.329554,Wyoming,Campbell,MEDALLION EXPLORATION,Gas,Temporarily Abandoned,1980-02-01,124,,PORCUPINE,DELPHA,
49-005-25441,THAR #24-49-71,44.248957,-105.340203,Wyoming,Campbell,TRUE OIL LLC,Injection,Temporarily Abandoned,1979-11-01,113,,TIMBER CREEK NORTHWEST,THAR,
49-005-25447,FEDERAL #2-1,44.08429,-105.229056,Wyoming,Campbell,GRACE PETROLEUM CORPORATION,Unknown,Permanently Abandoned,1980-01-01,,,DILLINGER RANCH,FEDERAL,
49-005-25511,REED FEE #21-20,44.727407,-105.668086,Wyoming,Campbell,OEDEKOVEN WATER & HOT OIL,LW,Permanently Abandoned,1982-09-01,320,,OEDEKOVEN,REED FEE,
49-005-25515,BRENNAN UNIT #41-32,44.277037,-105.166696,Wyoming,Campbell,TRUE OIL LLC,Oil,Temporarily Abandoned,1980-05-01,46,,BRENNAN,BRENNAN UNIT,
49-005-25614,YETTER FEE #1,44.766687,-105.976681,Wyoming,Campbell,OLYMPIC EXPLORATION INC,LW,Permanently Abandoned,1980-07-01,142,,WC,YETTER FEE,
49-005-25733,BISHOP #2-8,44.073363,-105.163153,Wyoming,Campbell,MCO RESOURCES CORPORATION,Oil,Temporarily Abandoned,1981-07-01,536,,DILLINGER RANCH,BISHOP,
49-005-25767,CONE W-44169 #1,44.599501,-105.239232,Wyoming,Campbell,VALKYRIE OPERATING LLC,Service,Permanently Abandoned,1981-02-01,536,,POWNALL RANCH,CONE W-44169,
49-005-25932,JESSE-FEDERAL #1,43.780019,-105.37875,Wyoming,Campbell,DAVIS OIL COMPANY,Unknown,Permanently Abandoned,1981-08-01,,,HILIGHT,JESSE-FEDERAL,
49-005-25981,DUNCAN #5-32,44.009255,-105.420793,Wyoming,Campbell,FLORIDA GAS EXPLORATION CO,Unknown,Permanently Abandoned,1981-07-01,529,,HAIGHT,DUNCAN,
49-005-26212,CLARALEE #1,44.048008,-105.087509,Wyoming,Campbell,BOWDEN ENERGY COMPANY INC,Oil,Temporarily Abandoned,1981-08-01,46,,MEXICAN DRAW,CLARALEE,
49-005-26221,NORTH SLATTERY UNIT #34-24,44.207518,-105.090582,Wyoming,Campbell,TRUE OIL LLC,Oil,Temporarily Abandoned,1981-09-01,46,,SLATTERY,NORTH SLATTERY UNIT,
49-005-26235,ANGIE FEDERAL #4-34,44.87878,-105.748964,Wyoming,Campbell,LEAR PETROLEUM EXPLORATION,Unknown,Permanently Abandoned,1981-11-01,,,SWARTZ DRAW,ANGIE FEDERAL,
49-005-26279,ROAT #1,44.165439,-105.583304,Wyoming,Campbell,DAVIS OIL COMPANY,Unknown,Permanently Abandoned,1981-11-01,,,BONE PILE,ROAT,
49-005-26440,SHARON FEE #31-10,44.24371,-105.61839,Wyoming,Campbell,KENNEDY OIL,Oil,Temporarily Abandoned,1982-01-01,56,,S-BAR,SHARON FEE,
49-005-26457,HDU #5198,43.85509,-105.91194,Wyoming,Campbell,EXXON MOBIL CORPORATION,Unknown,Permanently Abandoned,1982-05-01,,,HARTZOG DRAW,HDU,
49-005-26514,WEST BISHOP RANCH #23-20,44.123234,-105.295297,Wyoming,Campbell,MIDGARD ENERGY COMPANY,Unknown,Permanently Abandoned,1982-03-01,,,WC,WEST BISHOP RANCH,
49-005-26563,HARTZOG DRAW UNIT #5208,43.854373,-105.891719,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1982-04-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-26995,TRACY STATE #9-16R,43.613458,-105.143017,Wyoming,Campbell,SKINNER OIL & GAS LLC,LW,Permanently Abandoned,2011-01-01,98,,WC,TRACY STATE,
49-005-27104,BIRDSALL #41G-8,43.633712,-105.40418,Wyoming,Campbell,LANGLEY ENERGY,Gas,Permanently Abandoned,1983-07-01,76,,PORCUPINE,BIRDSALL,
49-005-27113,HARTZOG DRAW UNIT #5285,43.845836,-105.881665,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1983-08-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-27114,HARTZOG DRAW UNIT #5205,43.86207,-105.903052,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1983-07-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-27115,HARTZOG DRAW UNIT #5206,43.861805,-105.892569,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1983-07-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-27307,HARTZOG DRAW UNIT #5187,43.867905,-105.92028,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1984-03-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-27308,HARTZOG DRAW UNIT #5196,43.862115,-105.912062,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1984-03-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-27388,HARTZOG DRAW UNIT #5287,43.838938,-105.881181,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1984-01-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-27389,HARTZOG DRAW UNIT #5185,43.875988,-105.921704,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1984-04-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-27425,HARTZOG DRAW UNIT #5186,43.874389,-105.914484,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1984-05-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-27478,HARTZOG DRAW UNIT #5188,43.869883,-105.911941,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1984-05-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-27481,HARTZOG DRAW UNIT #4045,43.817653,-105.883783,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1984-06-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-27533,POWDER RIVER #1,44.447417,-105.181294,Wyoming,Campbell,POWDER RIVER OIL,Service,Permanently Abandoned,1984-04-01,388,,BIG MAC,POWDER RIVER,
49-005-27570,HARTZOG DRAW UNIT #5277,43.837455,-105.863047,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1984-05-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-27572,HARTZOG DRAW UNIT #5288,43.838676,-105.87095,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1984-05-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-27574,HARTZOG DRAW UNIT #5345,43.831357,-105.861391,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1984-06-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-27586,HARTZOG DRAW UNIT #5347,43.823732,-105.862713,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1984-05-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-27587,HARTZOG DRAW UNIT #1010,43.810061,-105.843385,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1984-07-01,45,,HARTZOG DRAW,HARTZOG DRAW UNIT,
49-005-27588,Hartzog Draw  Unit #4109,43.809958,-105.853637,Wyoming,Campbell,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1984-05-01,45,,HARTZOG DRAW,Hartzog Draw  Unit,
